sequence,camera,subset,n_frames,frame_hash_scene,frame_hash_fusion,scene_prediction_hash_scene,scene_prediction_hash_fusion,grid_hash_scene,grid_hash_fusion,f_scene_scene,f_scene_fusion,same_frames,same_scene,same_grid,same_scene_nuisance,C3_flat_hand_reproduces_S0,only_hand_term_differs
p41-boxing-0021,brics-odroid-028_cam0,N8,8,3b52985d557fd332be9caeea0f281f64e0a41c5042b46ec3cae91231aa7efb38,3b52985d557fd332be9caeea0f281f64e0a41c5042b46ec3cae91231aa7efb38,41679e3d584463b46358b194e4046bd1f18f0dedccf40c7fdf52e9c85b85d74e,41679e3d584463b46358b194e4046bd1f18f0dedccf40c7fdf52e9c85b85d74e,0711804ad9713a5a20a991dc7924df01d6fc44e7dbacf2931030506a77b7c1c4,0711804ad9713a5a20a991dc7924df01d6fc44e7dbacf2931030506a77b7c1c4,822.1839599609375,822.1839599609375,1,1,1,1,1,1
p41-boxing-0021,brics-odroid-029_cam0,ALL_COMMON,19,106b19252e03d0fd1c83dfbcefecc191ea5ae3684476f58fc03ce4204a01bc4e,106b19252e03d0fd1c83dfbcefecc191ea5ae3684476f58fc03ce4204a01bc4e,a5bab15be242724492efe907fb3ce433c17b2a88a7c15faed0842182ffb37d3f,a5bab15be242724492efe907fb3ce433c17b2a88a7c15faed0842182ffb37d3f,39daa79d5c6fc6cd490a9c51ad92ddaa2519bee19d2e6e2fa005373bf88d6f1a,39daa79d5c6fc6cd490a9c51ad92ddaa2519bee19d2e6e2fa005373bf88d6f1a,845.2771606445312,845.2771606445312,1,1,1,1,1,1
p41-boxing-0021,brics-odroid-029_cam0,N16,16,33afcd04af8a6ce067a1191801f8b8a547beefc73c96bea0af745d8fa62497be,33afcd04af8a6ce067a1191801f8b8a547beefc73c96bea0af745d8fa62497be,e56f990ef4b7a05bd01fe650f2d63fc25cbe23c8582ba9cb329b47edced25dc6,e56f990ef4b7a05bd01fe650f2d63fc25cbe23c8582ba9cb329b47edced25dc6,39daa79d5c6fc6cd490a9c51ad92ddaa2519bee19d2e6e2fa005373bf88d6f1a,39daa79d5c6fc6cd490a9c51ad92ddaa2519bee19d2e6e2fa005373bf88d6f1a,840.1217651367188,840.1217651367188,1,1,1,1,1,1
p41-boxing-0021,brics-odroid-029_cam0,N8,8,e7529e0692d987c4266199c981f9487f8aaab4891ff71b748205ed2b4b0d1966,e7529e0692d987c4266199c981f9487f8aaab4891ff71b748205ed2b4b0d1966,021eebd6727382a8116512e9ee88b641cd1d4e489638eddad196111f1174c2b7,021eebd6727382a8116512e9ee88b641cd1d4e489638eddad196111f1174c2b7,39daa79d5c6fc6cd490a9c51ad92ddaa2519bee19d2e6e2fa005373bf88d6f1a,39daa79d5c6fc6cd490a9c51ad92ddaa2519bee19d2e6e2fa005373bf88d6f1a,836.7126159667969,836.7126159667969,1,1,1,1,1,1
p41-boxing-0021,brics-odroid-029_cam1,ALL_COMMON,56,0c44e8b560261d9531395741ca6a847f64d2feb99b20e1cd79b8c3183c6386cb,0c44e8b560261d9531395741ca6a847f64d2feb99b20e1cd79b8c3183c6386cb,7639c63efcc5b4c6efd5d1007efdd0116b792f995c72ae6a199ed9410f48f93a,7639c63efcc5b4c6efd5d1007efdd0116b792f995c72ae6a199ed9410f48f93a,1b994a83add164280c96183cc917cca0b5f85fe0420d2cc932808b03f702ae4d,1b994a83add164280c96183cc917cca0b5f85fe0420d2cc932808b03f702ae4d,893.2012939453125,893.2012939453125,1,1,1,1,1,1
p41-boxing-0021,brics-odroid-029_cam1,DIVERSE16,16,fd4ae1cef71b8ac69374558db056a3418f025da3c71b72ab448cfad5cd957132,fd4ae1cef71b8ac69374558db056a3418f025da3c71b72ab448cfad5cd957132,376307ebe1a7397b5c4ae22a2d01804d855ce663924b8080b7510e5796624168,376307ebe1a7397b5c4ae22a2d01804d855ce663924b8080b7510e5796624168,1b994a83add164280c96183cc917cca0b5f85fe0420d2cc932808b03f702ae4d,1b994a83add164280c96183cc917cca0b5f85fe0420d2cc932808b03f702ae4d,893.7842407226562,893.7842407226562,1,1,1,1,1,1
p41-boxing-0021,brics-odroid-029_cam1,DIVERSE32,32,168e3a7d352521522d9a6ed5702484125206e523a2002c5f01c0c8285a454c7a,168e3a7d352521522d9a6ed5702484125206e523a2002c5f01c0c8285a454c7a,30e342aeaa0a06c4c84560a7cc972b62d6cc20f4f700be6c1e12856d7a1b2254,30e342aeaa0a06c4c84560a7cc972b62d6cc20f4f700be6c1e12856d7a1b2254,1b994a83add164280c96183cc917cca0b5f85fe0420d2cc932808b03f702ae4d,1b994a83add164280c96183cc917cca0b5f85fe0420d2cc932808b03f702ae4d,896.7105407714844,896.7105407714844,1,1,1,1,1,1
p41-boxing-0021,brics-odroid-029_cam1,LOW16,16,6a735f77e7c7353084127552eb08178d6bfc1eb182671ff12876e1e03853af8e,6a735f77e7c7353084127552eb08178d6bfc1eb182671ff12876e1e03853af8e,82879b7771f8ca84f7de253bf41a6b4dbda399e7187b7344a47428558678dd64,82879b7771f8ca84f7de253bf41a6b4dbda399e7187b7344a47428558678dd64,1b994a83add164280c96183cc917cca0b5f85fe0420d2cc932808b03f702ae4d,1b994a83add164280c96183cc917cca0b5f85fe0420d2cc932808b03f702ae4d,885.7009582519531,885.7009582519531,1,1,1,1,1,1
p41-boxing-0021,brics-odroid-029_cam1,LOW32,32,e5769ace2b4f1a4dbaa26ae04290355bbb80010b2f016a9c67036ad61c056d4c,e5769ace2b4f1a4dbaa26ae04290355bbb80010b2f016a9c67036ad61c056d4c,ef195e57418fce2c18dc8a23bb357afa871d31593debc7cd5dfba726c091e7c6,ef195e57418fce2c18dc8a23bb357afa871d31593debc7cd5dfba726c091e7c6,1b994a83add164280c96183cc917cca0b5f85fe0420d2cc932808b03f702ae4d,1b994a83add164280c96183cc917cca0b5f85fe0420d2cc932808b03f702ae4d,893.2012939453125,893.2012939453125,1,1,1,1,1,1
p41-boxing-0021,brics-odroid-029_cam1,N16,16,18ad3d1c571b16663d7e84db93636dcdac0329b2d99a0af2c7a91d932c252915,18ad3d1c571b16663d7e84db93636dcdac0329b2d99a0af2c7a91d932c252915,7a053c09c066c8bd29a1a9d3bc1179fe338cd8432ebe4ab85ae1d7f5b621d729,7a053c09c066c8bd29a1a9d3bc1179fe338cd8432ebe4ab85ae1d7f5b621d729,1b994a83add164280c96183cc917cca0b5f85fe0420d2cc932808b03f702ae4d,1b994a83add164280c96183cc917cca0b5f85fe0420d2cc932808b03f702ae4d,895.1445922851562,895.1445922851562,1,1,1,1,1,1
p41-boxing-0021,brics-odroid-029_cam1,N32,32,87e90a1e86fe741cf4110297363910bab04f10681437096f58b7e29589ed1fbd,87e90a1e86fe741cf4110297363910bab04f10681437096f58b7e29589ed1fbd,1720fd7deea7ac681ddb3167878e4fd350f36a50da45f2e8273164c9fc72ab36,1720fd7deea7ac681ddb3167878e4fd350f36a50da45f2e8273164c9fc72ab36,1b994a83add164280c96183cc917cca0b5f85fe0420d2cc932808b03f702ae4d,1b994a83add164280c96183cc917cca0b5f85fe0420d2cc932808b03f702ae4d,889.9832763671875,889.9832763671875,1,1,1,1,1,1
p41-boxing-0021,brics-odroid-029_cam1,N8,8,081a172b4e30b78ef361aa2ed3afc0a690d9dab87e84edd462fddeab2c2bfe77,081a172b4e30b78ef361aa2ed3afc0a690d9dab87e84edd462fddeab2c2bfe77,4206f1940f88955f8207cbb5c355b04e6193e28478306dc021b7a5ba22780edd,4206f1940f88955f8207cbb5c355b04e6193e28478306dc021b7a5ba22780edd,1b994a83add164280c96183cc917cca0b5f85fe0420d2cc932808b03f702ae4d,1b994a83add164280c96183cc917cca0b5f85fe0420d2cc932808b03f702ae4d,887.8458251953125,887.8458251953125,1,1,1,1,1,1
p41-boxing-0021,brics-odroid-030_cam0,ALL_COMMON,62,796c5bb350fb7c43861a165f2d88ebf0ed206645b3516dc78b467bdcb554c51d,796c5bb350fb7c43861a165f2d88ebf0ed206645b3516dc78b467bdcb554c51d,6e01efcc880835dad348a7f918d6374824cd586fe939b12c53c81fe0c99667a6,6e01efcc880835dad348a7f918d6374824cd586fe939b12c53c81fe0c99667a6,2dc0454d9e10696815469137abd1231054d0c48eb92568cc5e59f3bbffebb92b,2dc0454d9e10696815469137abd1231054d0c48eb92568cc5e59f3bbffebb92b,784.0708312988281,784.0708312988281,1,1,1,1,1,1
p41-boxing-0021,brics-odroid-030_cam0,DIVERSE16,16,143a8f8acee0317f18cc41f3c871fa483a14add2b17adc17fa5f61a6aedc1fa2,143a8f8acee0317f18cc41f3c871fa483a14add2b17adc17fa5f61a6aedc1fa2,194edde5ad6bb4688fad813af4aebcbefc7544a54eb5408a6875aa6b0738123d,194edde5ad6bb4688fad813af4aebcbefc7544a54eb5408a6875aa6b0738123d,2dc0454d9e10696815469137abd1231054d0c48eb92568cc5e59f3bbffebb92b,2dc0454d9e10696815469137abd1231054d0c48eb92568cc5e59f3bbffebb92b,782.7156982421875,782.7156982421875,1,1,1,1,1,1
p41-boxing-0021,brics-odroid-030_cam0,DIVERSE32,32,87db0c28b8f2a0cb3146c0c24801e4610b9a49565027a86fe075583a931d85d6,87db0c28b8f2a0cb3146c0c24801e4610b9a49565027a86fe075583a931d85d6,a8a23a0807d86adced1bdcd48d760220abcf83bfb0414f9656bb162d4723cd32,a8a23a0807d86adced1bdcd48d760220abcf83bfb0414f9656bb162d4723cd32,2dc0454d9e10696815469137abd1231054d0c48eb92568cc5e59f3bbffebb92b,2dc0454d9e10696815469137abd1231054d0c48eb92568cc5e59f3bbffebb92b,784.7467651367188,784.7467651367188,1,1,1,1,1,1
p41-boxing-0021,brics-odroid-030_cam0,LOW16,16,2cd2bf4d722a71da9095553116e56eb72880697034b2a2cacaff6a25533838b1,2cd2bf4d722a71da9095553116e56eb72880697034b2a2cacaff6a25533838b1,4e4240958f20f0933e559aeb119585450db6a8082dec24c6a518cc48cf371b5f,4e4240958f20f0933e559aeb119585450db6a8082dec24c6a518cc48cf371b5f,2dc0454d9e10696815469137abd1231054d0c48eb92568cc5e59f3bbffebb92b,2dc0454d9e10696815469137abd1231054d0c48eb92568cc5e59f3bbffebb92b,769.5773010253906,769.5773010253906,1,1,1,1,1,1
p41-boxing-0021,brics-odroid-030_cam0,LOW32,32,3d2e0041ef169be00e1d86fb9cf774ea32d49efd68af026cce21ac2c7d3c2b1f,3d2e0041ef169be00e1d86fb9cf774ea32d49efd68af026cce21ac2c7d3c2b1f,908504d1646c4c75ab94933026e9dd31a46b9f3f7317e9dd8509525a1c1c7119,908504d1646c4c75ab94933026e9dd31a46b9f3f7317e9dd8509525a1c1c7119,2dc0454d9e10696815469137abd1231054d0c48eb92568cc5e59f3bbffebb92b,2dc0454d9e10696815469137abd1231054d0c48eb92568cc5e59f3bbffebb92b,783.6058959960938,783.6058959960938,1,1,1,1,1,1
p41-boxing-0021,brics-odroid-030_cam0,N16,16,3c1bbcd5f0980a720e65335ce02f264e0633693085a72f38aed13fb48511a3c4,3c1bbcd5f0980a720e65335ce02f264e0633693085a72f38aed13fb48511a3c4,7aa6f4bce1676c26e04a8f24de8ad8004c275ed98b8f78fda66df79180351959,7aa6f4bce1676c26e04a8f24de8ad8004c275ed98b8f78fda66df79180351959,2dc0454d9e10696815469137abd1231054d0c48eb92568cc5e59f3bbffebb92b,2dc0454d9e10696815469137abd1231054d0c48eb92568cc5e59f3bbffebb92b,782.5592651367188,782.5592651367188,1,1,1,1,1,1
p41-boxing-0021,brics-odroid-030_cam0,N32,32,f95fbc0c6b3959dcc54b44695e1effb79e6184db2321a7f7df888b40b88d2d1a,f95fbc0c6b3959dcc54b44695e1effb79e6184db2321a7f7df888b40b88d2d1a,6597941e7f206533e49cea8243e53f5fbece159a17a25516fbdb91c88f2c8f2d,6597941e7f206533e49cea8243e53f5fbece159a17a25516fbdb91c88f2c8f2d,2dc0454d9e10696815469137abd1231054d0c48eb92568cc5e59f3bbffebb92b,2dc0454d9e10696815469137abd1231054d0c48eb92568cc5e59f3bbffebb92b,784.2728881835938,784.2728881835938,1,1,1,1,1,1
p41-boxing-0021,brics-odroid-030_cam0,N8,8,29006669701fb52c6f53d49ca9825f4b0228c8618a1d3723baa65a0a967e942c,29006669701fb52c6f53d49ca9825f4b0228c8618a1d3723baa65a0a967e942c,0683325b7749e95c13a766c2be95cf4fe302a4cf5c3a920f7312531a8d3f4b1b,0683325b7749e95c13a766c2be95cf4fe302a4cf5c3a920f7312531a8d3f4b1b,2dc0454d9e10696815469137abd1231054d0c48eb92568cc5e59f3bbffebb92b,2dc0454d9e10696815469137abd1231054d0c48eb92568cc5e59f3bbffebb92b,782.1777038574219,782.1777038574219,1,1,1,1,1,1
p41-boxing-0021,brics-odroid-030_cam1,ALL_COMMON,54,23aecfabb9bd6a5e5a629dafcece40360aa926a5d1461fe72cabcaa94d647ead,23aecfabb9bd6a5e5a629dafcece40360aa926a5d1461fe72cabcaa94d647ead,f93d834f21c1eb8fce0dae1c0da530356e40ad4f7b348c55c91003e9d5b80a6c,f93d834f21c1eb8fce0dae1c0da530356e40ad4f7b348c55c91003e9d5b80a6c,0abb89a766c1848f382683b55faa908260ace42c131755a9fa51b62a0431f845,0abb89a766c1848f382683b55faa908260ace42c131755a9fa51b62a0431f845,755.7714538574219,755.7714538574219,1,1,1,1,1,1
p41-boxing-0021,brics-odroid-030_cam1,DIVERSE16,16,81779e8a24a344bfb727abaed2e73deb4e0d9963f3195d24f9dbc6fbd7e516a1,81779e8a24a344bfb727abaed2e73deb4e0d9963f3195d24f9dbc6fbd7e516a1,37598649dec8fa05d4d45a08b503d237e69e20667bcf992e3dfbc67f0b266333,37598649dec8fa05d4d45a08b503d237e69e20667bcf992e3dfbc67f0b266333,0abb89a766c1848f382683b55faa908260ace42c131755a9fa51b62a0431f845,0abb89a766c1848f382683b55faa908260ace42c131755a9fa51b62a0431f845,753.1316223144531,753.1316223144531,1,1,1,1,1,1
p41-boxing-0021,brics-odroid-030_cam1,DIVERSE32,32,f2c57f51eaa93c90aeb060d18ef0e3392cc3f0d25a28d0a39162fd6cb971ea05,f2c57f51eaa93c90aeb060d18ef0e3392cc3f0d25a28d0a39162fd6cb971ea05,d898462a25b602e8462f4acf9627d56077385f8d6152b8bbcf4dd5baefad513b,d898462a25b602e8462f4acf9627d56077385f8d6152b8bbcf4dd5baefad513b,0abb89a766c1848f382683b55faa908260ace42c131755a9fa51b62a0431f845,0abb89a766c1848f382683b55faa908260ace42c131755a9fa51b62a0431f845,759.0403137207031,759.0403137207031,1,1,1,1,1,1
p41-boxing-0021,brics-odroid-030_cam1,LOW16,16,eab73182cc87b14f289e7e3f88b2720756620456d498d06bb1853fc23442c34d,eab73182cc87b14f289e7e3f88b2720756620456d498d06bb1853fc23442c34d,bce9532ce75e71d1a9172e0d8b55123b078691bdf50c58e0b3ae5983e225dafc,bce9532ce75e71d1a9172e0d8b55123b078691bdf50c58e0b3ae5983e225dafc,0abb89a766c1848f382683b55faa908260ace42c131755a9fa51b62a0431f845,0abb89a766c1848f382683b55faa908260ace42c131755a9fa51b62a0431f845,751.6852722167969,751.6852722167969,1,1,1,1,1,1
p41-boxing-0021,brics-odroid-030_cam1,LOW32,32,0d081150c59cc6f0f233d987b2b32e33fc1ad936648b4a47f38adad7b62c6f5d,0d081150c59cc6f0f233d987b2b32e33fc1ad936648b4a47f38adad7b62c6f5d,0121ee33ec9bf3b0f2bb3e70a25afb4d7b37d4f459e9aec8e89d789fd7c231f5,0121ee33ec9bf3b0f2bb3e70a25afb4d7b37d4f459e9aec8e89d789fd7c231f5,0abb89a766c1848f382683b55faa908260ace42c131755a9fa51b62a0431f845,0abb89a766c1848f382683b55faa908260ace42c131755a9fa51b62a0431f845,755.3583068847656,755.3583068847656,1,1,1,1,1,1
p41-boxing-0021,brics-odroid-030_cam1,N16,16,1152c0826c556c442ec580669d3f1b1dad7143a3a3e0f2c29fa2bdeea80b9c0c,1152c0826c556c442ec580669d3f1b1dad7143a3a3e0f2c29fa2bdeea80b9c0c,757ae21fc36358c4fddec039c25b9d62c60b03b243c218d6538d59251a7a3aba,757ae21fc36358c4fddec039c25b9d62c60b03b243c218d6538d59251a7a3aba,0abb89a766c1848f382683b55faa908260ace42c131755a9fa51b62a0431f845,0abb89a766c1848f382683b55faa908260ace42c131755a9fa51b62a0431f845,757.3461303710938,757.3461303710938,1,1,1,1,1,1
p41-boxing-0021,brics-odroid-030_cam1,N32,32,c52053a4b5d6fd8b26100778baf65f1ab314ec039a12b0008681ef6e1971ed17,c52053a4b5d6fd8b26100778baf65f1ab314ec039a12b0008681ef6e1971ed17,bc2471e12646733699eb591a06511e9811d8e9fff7883aad97792a95eff52a3d,bc2471e12646733699eb591a06511e9811d8e9fff7883aad97792a95eff52a3d,0abb89a766c1848f382683b55faa908260ace42c131755a9fa51b62a0431f845,0abb89a766c1848f382683b55faa908260ace42c131755a9fa51b62a0431f845,756.3134155273438,756.3134155273438,1,1,1,1,1,1
p41-boxing-0021,brics-odroid-030_cam1,N8,8,58d2e90930e5cc903e4aac70c165ea915039122b64175e82d8d49302f72d0637,58d2e90930e5cc903e4aac70c165ea915039122b64175e82d8d49302f72d0637,c1343b4871ece495db3282d1db55fe7988fc427ecef0e8f262a8754873bc5c29,c1343b4871ece495db3282d1db55fe7988fc427ecef0e8f262a8754873bc5c29,0abb89a766c1848f382683b55faa908260ace42c131755a9fa51b62a0431f845,0abb89a766c1848f382683b55faa908260ace42c131755a9fa51b62a0431f845,758.0262756347656,758.0262756347656,1,1,1,1,1,1
p41-plant-0004,brics-odroid-001_cam1,ALL_COMMON,59,8201fd978fbd94b9667b085da4e09b36009163f188deebc580f804c8aeb517b2,8201fd978fbd94b9667b085da4e09b36009163f188deebc580f804c8aeb517b2,5c9a75a97e0a75bddb1373019241123fdedd0f70eade649c1175b15a7aab3aa9,5c9a75a97e0a75bddb1373019241123fdedd0f70eade649c1175b15a7aab3aa9,37d3d6fa93a0c0cf790435955f2163fc12486fc0407aa5bc28eee97b1e75d0fa,37d3d6fa93a0c0cf790435955f2163fc12486fc0407aa5bc28eee97b1e75d0fa,865.3519897460938,865.3519897460938,1,1,1,1,1,1
p41-plant-0004,brics-odroid-001_cam1,DIVERSE16,16,ef64ea5e21e3b16a26216979290238731f6da5638facd5b3655d2308a8295281,ef64ea5e21e3b16a26216979290238731f6da5638facd5b3655d2308a8295281,b20acb83af9f50285eb0e9d5612548647bf832dd19bc71413ff583eb7809c67d,b20acb83af9f50285eb0e9d5612548647bf832dd19bc71413ff583eb7809c67d,37d3d6fa93a0c0cf790435955f2163fc12486fc0407aa5bc28eee97b1e75d0fa,37d3d6fa93a0c0cf790435955f2163fc12486fc0407aa5bc28eee97b1e75d0fa,865.2754821777344,865.2754821777344,1,1,1,1,1,1
p41-plant-0004,brics-odroid-001_cam1,DIVERSE32,32,46f7520c1333f06ff9a5f50c50943d60f8ef9abe6784e74674fa4e0669b30908,46f7520c1333f06ff9a5f50c50943d60f8ef9abe6784e74674fa4e0669b30908,9602de0ea41f45a124038d21c1c94d67b3191581d4d8fde12ef84a642b824593,9602de0ea41f45a124038d21c1c94d67b3191581d4d8fde12ef84a642b824593,37d3d6fa93a0c0cf790435955f2163fc12486fc0407aa5bc28eee97b1e75d0fa,37d3d6fa93a0c0cf790435955f2163fc12486fc0407aa5bc28eee97b1e75d0fa,865.2754821777344,865.2754821777344,1,1,1,1,1,1
p41-plant-0004,brics-odroid-001_cam1,LOW16,16,f28adfe0cf9634c5edbfac76791b92c3c83bb7959850d416db4fa5887fd1c10f,f28adfe0cf9634c5edbfac76791b92c3c83bb7959850d416db4fa5887fd1c10f,595f969197f4c0ac7974d60a8c045f497298063b072309a9985bc29cb610c839,595f969197f4c0ac7974d60a8c045f497298063b072309a9985bc29cb610c839,37d3d6fa93a0c0cf790435955f2163fc12486fc0407aa5bc28eee97b1e75d0fa,37d3d6fa93a0c0cf790435955f2163fc12486fc0407aa5bc28eee97b1e75d0fa,866.8414916992188,866.8414916992188,1,1,1,1,1,1
p41-plant-0004,brics-odroid-001_cam1,LOW32,32,d4c0fc91e082a3a009aedeb1562851b13e7086c8f0a5ca00a962470ce706a45a,d4c0fc91e082a3a009aedeb1562851b13e7086c8f0a5ca00a962470ce706a45a,05e340271d567df14f054bae75665ca1b17b18071628ef06b519b943d78f67d6,05e340271d567df14f054bae75665ca1b17b18071628ef06b519b943d78f67d6,37d3d6fa93a0c0cf790435955f2163fc12486fc0407aa5bc28eee97b1e75d0fa,37d3d6fa93a0c0cf790435955f2163fc12486fc0407aa5bc28eee97b1e75d0fa,866.3091430664062,866.3091430664062,1,1,1,1,1,1
p41-plant-0004,brics-odroid-001_cam1,N16,16,2325b8b759994a1d58b2edcbfe9a96cd111e7ccdbcd049fc6b7323b4d810b260,2325b8b759994a1d58b2edcbfe9a96cd111e7ccdbcd049fc6b7323b4d810b260,061f336d4b6315822de731e1e92aef9ea94dba34868965ea36bda4dfbb51611d,061f336d4b6315822de731e1e92aef9ea94dba34868965ea36bda4dfbb51611d,37d3d6fa93a0c0cf790435955f2163fc12486fc0407aa5bc28eee97b1e75d0fa,37d3d6fa93a0c0cf790435955f2163fc12486fc0407aa5bc28eee97b1e75d0fa,865.9815063476562,865.9815063476562,1,1,1,1,1,1
p41-plant-0004,brics-odroid-001_cam1,N32,32,0559ee199d041612e809ce6b6d15f3de20e31d00e26fd0149835a9b63c97cec1,0559ee199d041612e809ce6b6d15f3de20e31d00e26fd0149835a9b63c97cec1,0b433da5cf92d10bbe909675c983004594b66c2876093d8716308ae84fb6d836,0b433da5cf92d10bbe909675c983004594b66c2876093d8716308ae84fb6d836,37d3d6fa93a0c0cf790435955f2163fc12486fc0407aa5bc28eee97b1e75d0fa,37d3d6fa93a0c0cf790435955f2163fc12486fc0407aa5bc28eee97b1e75d0fa,865.9112854003906,865.9112854003906,1,1,1,1,1,1
p41-plant-0004,brics-odroid-001_cam1,N8,8,2f7ce87caa700d9a210c5bc49e08092a526db8804049d94443e446a281b9a1aa,2f7ce87caa700d9a210c5bc49e08092a526db8804049d94443e446a281b9a1aa,b9f42871d5da16b1ca1c5b14beb75f5d8391f3a3e9dfdc21770a940440d6c527,b9f42871d5da16b1ca1c5b14beb75f5d8391f3a3e9dfdc21770a940440d6c527,37d3d6fa93a0c0cf790435955f2163fc12486fc0407aa5bc28eee97b1e75d0fa,37d3d6fa93a0c0cf790435955f2163fc12486fc0407aa5bc28eee97b1e75d0fa,865.9815063476562,865.9815063476562,1,1,1,1,1,1
p41-plant-0004,brics-odroid-002_cam0,ALL_COMMON,50,3d9c3db6de7d946339f886b07810b586029cd3a51b70615e0dbe2bb46d6f78ea,3d9c3db6de7d946339f886b07810b586029cd3a51b70615e0dbe2bb46d6f78ea,89ff94519ddd7267c4126d619b2000dfa6658d00e09383b925ac741d51330719,89ff94519ddd7267c4126d619b2000dfa6658d00e09383b925ac741d51330719,7d37a3f0f3d61ef2200a885060d7054060285c5c4274a934783762d818d6fc89,7d37a3f0f3d61ef2200a885060d7054060285c5c4274a934783762d818d6fc89,946.9852294921875,946.9852294921875,1,1,1,1,1,1
p41-plant-0004,brics-odroid-002_cam0,DIVERSE16,16,aa4765713788dc218cb0f1c514ec9185dd2cab5c5167b46f35dc6c966d6446af,aa4765713788dc218cb0f1c514ec9185dd2cab5c5167b46f35dc6c966d6446af,6f345bbf9d0e866e08b82ae411360288e0b9b81943296f87a7e621dae8d10c28,6f345bbf9d0e866e08b82ae411360288e0b9b81943296f87a7e621dae8d10c28,7d37a3f0f3d61ef2200a885060d7054060285c5c4274a934783762d818d6fc89,7d37a3f0f3d61ef2200a885060d7054060285c5c4274a934783762d818d6fc89,945.2160949707031,945.2160949707031,1,1,1,1,1,1
p41-plant-0004,brics-odroid-002_cam0,DIVERSE32,32,a6f2f47f1efd3f3cb91576a3f1e4b94ee426cfe3c7c49e2d0655e6b741ab9a94,a6f2f47f1efd3f3cb91576a3f1e4b94ee426cfe3c7c49e2d0655e6b741ab9a94,ca336799d16e3da186d8f7fd5b1d30b8b04296215ae187df938f841ae63819ec,ca336799d16e3da186d8f7fd5b1d30b8b04296215ae187df938f841ae63819ec,7d37a3f0f3d61ef2200a885060d7054060285c5c4274a934783762d818d6fc89,7d37a3f0f3d61ef2200a885060d7054060285c5c4274a934783762d818d6fc89,947.168701171875,947.168701171875,1,1,1,1,1,1
p41-plant-0004,brics-odroid-002_cam0,LOW16,16,95fda959c136dee1efade49974c28fe90a05baff3db9c34148efec2ad4841da2,95fda959c136dee1efade49974c28fe90a05baff3db9c34148efec2ad4841da2,f4c061ad9e85c97085ef850bf747c370d4c4348f8f9d722977a3b3b36f7e6c77,f4c061ad9e85c97085ef850bf747c370d4c4348f8f9d722977a3b3b36f7e6c77,7d37a3f0f3d61ef2200a885060d7054060285c5c4274a934783762d818d6fc89,7d37a3f0f3d61ef2200a885060d7054060285c5c4274a934783762d818d6fc89,955.0561828613281,955.0561828613281,1,1,1,1,1,1
p41-plant-0004,brics-odroid-002_cam0,LOW32,32,ef90514a57a93bee18cdf6aa66463f9ea1143e32359a1db222ce02f2a4a3ac49,ef90514a57a93bee18cdf6aa66463f9ea1143e32359a1db222ce02f2a4a3ac49,45f1aa853bd4b5cd824160300e0a31a0381538fb6256f5dabf46cb1abe30020d,45f1aa853bd4b5cd824160300e0a31a0381538fb6256f5dabf46cb1abe30020d,7d37a3f0f3d61ef2200a885060d7054060285c5c4274a934783762d818d6fc89,7d37a3f0f3d61ef2200a885060d7054060285c5c4274a934783762d818d6fc89,949.5655822753906,949.5655822753906,1,1,1,1,1,1
p41-plant-0004,brics-odroid-002_cam0,N16,16,560c04dd49efbda68fb2fe1334aeca7076137def6e2ee66fde5341afbee9cf60,560c04dd49efbda68fb2fe1334aeca7076137def6e2ee66fde5341afbee9cf60,00fa14ccd68e24e69756c463c0337c1e8ac0fd8f330f16a8744a13ba52cee414,00fa14ccd68e24e69756c463c0337c1e8ac0fd8f330f16a8744a13ba52cee414,7d37a3f0f3d61ef2200a885060d7054060285c5c4274a934783762d818d6fc89,7d37a3f0f3d61ef2200a885060d7054060285c5c4274a934783762d818d6fc89,944.678955078125,944.678955078125,1,1,1,1,1,1
p41-plant-0004,brics-odroid-002_cam0,N32,32,0020c17fb4044a215a486f3d2880c79246b43cbf0a7af395238456857b008e2f,0020c17fb4044a215a486f3d2880c79246b43cbf0a7af395238456857b008e2f,6d3cb9eac7166b0b5d538ba222321c3ced6720864f39961aee9dd3eceecf8944,6d3cb9eac7166b0b5d538ba222321c3ced6720864f39961aee9dd3eceecf8944,7d37a3f0f3d61ef2200a885060d7054060285c5c4274a934783762d818d6fc89,7d37a3f0f3d61ef2200a885060d7054060285c5c4274a934783762d818d6fc89,946.1500854492188,946.1500854492188,1,1,1,1,1,1
p41-plant-0004,brics-odroid-002_cam0,N8,8,759792fd0a2e723dc0e639027a525bbbaffe12197fa7bd3d8ada46b0d5ab6111,759792fd0a2e723dc0e639027a525bbbaffe12197fa7bd3d8ada46b0d5ab6111,dea0403efa66e6514fbfe2fe328fd02b72dbf5e6aff121e6df8223a62f06cd98,dea0403efa66e6514fbfe2fe328fd02b72dbf5e6aff121e6df8223a62f06cd98,7d37a3f0f3d61ef2200a885060d7054060285c5c4274a934783762d818d6fc89,7d37a3f0f3d61ef2200a885060d7054060285c5c4274a934783762d818d6fc89,942.7290344238281,942.7290344238281,1,1,1,1,1,1
